member_id,loan_amount,term,grade,home_ownership,annual_income,verification_status,int_rate,dti,application_type,tot_cur_bal,loan_status
49242559,24000,60,4,3,1.00E+05,1,17.57,31.71,1,201387,0
4586115,15500,36,1,3,112000,1,7.62,31.34,1,601523,0
62958970,30000,60,4,3,85000,1,17.86,12.54,1,196818,0
67169474,8000,36,1,2,40000,1,8.18,19.47,1,17299,0
19275517,16500,60,3,3,72438,0,14.49,10.75,1,205157,0
73384242,2400,36,4,2,30296,1,17.27,19.87,1,12111,0
9679217,14000,36,1,3,65000,1,11.99,16.67,1,309317,1
64496332,15000,36,1,3,55000,0,6.24,21.27,1,144864,0
405212,7200,36,1,2,40000,0,9.63,20.07,1,,1
8636886,10000,36,1,3,75000,1,7.62,27.47,1,197039,1
956708,8325,60,3,2,26400,0,13.49,20.18,1,,1
58643064,10000,36,1,3,85000,0,10.99,34.69,1,268270,0
70415697,7000,36,4,2,30200,1,17.57,22.02,1,23440,0
588201,10000,36,3,3,1.00E+05,0,12.87,21.28,1,,1
31406392,18000,60,3,3,48000,1,14.49,17.00,1,147576,0
69668171,14150,60,1,3,60000,0,8.18,32.68,1,155555,0
72269003,35000,36,1,2,210000,1,7.89,16.72,1,90380,0
58499186,28000,36,1,3,125000,1,5.32,22.07,1,150506,0
37157371,14900,36,4,2,52000,1,17.14,28.32,1,44127,0
11677757,21000,60,3,3,63000,1,16.24,3.54,1,50977,0
43426796,18000,36,1,3,72000,0,11.44,18.70,1,190411,0
3726925,16000,36,1,2,95200,0,11.14,10.05,1,20336,1
41228047,4800,36,4,2,38000,1,15.99,27.48,1,30246,0
53986897,35000,60,3,3,160000,1,12.29,7.01,1,266662,0
63387209,5000,36,1,2,45000,0,8.18,23.28,1,46686,0
63773526,12000,36,1,3,63000,0,10.99,19.96,1,219437,0
61497473,2975,36,4,3,23000,1,17.57,30.48,1,149699,0
7210161,8225,36,3,2,25000,0,16.29,27.36,1,30860,1
42872489,9225,36,4,2,27419.24,1,16.49,13.97,1,31829,0
51904756,13000,36,1,2,62500,1,7.89,9.66,1,18481,0
57915977,11000,36,3,2,35000,0,12.29,23.87,1,180975,0
65579450,8000,36,1,2,50000,1,6.89,13.12,1,19302,0
49830363,24925,60,3,1,50000,1,14.65,15.12,1,24184,0
4668918,27575,60,3,3,98000,1,15.80,22.15,1,527464,0
42852723,9025,36,4,2,30288,1,17.86,35.78,1,28744,1
71115588,8275,36,5,3,23000,1,18.20,24.32,1,86355,0
55669343,7200,36,3,3,41000,1,13.33,15.01,1,129778,0
7010287,15000,36,1,3,55000,0,14.09,16.25,1,130443,1
14447544,22950,60,4,3,74000,1,17.57,30.65,1,387961,0
67759311,10000,60,4,3,56000,1,17.57,28.25,1,141761,0
53795985,13800,60,6,3,55917,0,24.99,36.81,1,192113,0
50287085,7000,36,3,3,37440,0,12.69,5.00,1,201204,0
14689836,20000,36,1,2,74500,1,10.99,23.22,1,63083,1
37047348,7000,36,1,1,35000,0,8.19,23.77,1,15340,0
62373706,10000,60,1,2,65000,0,9.17,20.03,1,68450,0
7197745,2300,36,1,2,84000,1,10.16,6.97,1,15449,0
30845984,10800,60,4,2,31000,1,16.29,32.33,1,43546,0
70549005,6000,36,1,3,54000,0,8.38,13.04,1,15908,0
3873060,8000,36,1,2,90000,0,11.14,7.88,1,30870,1
15179264,6000,36,1,3,48000,1,8.90,20.53,1,178009,0
39393977,12000,36,1,3,90000,1,7.49,6.59,1,11205,0
41035780,12000,36,3,1,101000,0,12.39,18.89,1,64694,0
5017793,28625,36,3,2,80000,1,15.31,21.83,1,53993,1
18194451,12000,60,3,3,125000,1,14.99,4.97,1,299394,0
1492595,18000,60,3,3,147316,1,15.31,11.95,1,,0
41432984,8000,36,1,3,50000,0,8.67,16.51,1,165900,0
43122196,14575,60,6,2,40560,1,23.99,30.18,1,92773,0
65660996,3000,36,1,3,60000,1,8.18,6.40,1,62208,0
68651068,16800,60,3,2,44000,1,14.33,9.22,1,10256,0
64173895,32000,36,1,3,7.00E+05,1,8.18,3.51,1,508052,0
12031464,20000,36,1,3,85000,1,13.53,21.26,1,144671,0
13187878,28500,36,3,2,62500,1,14.47,25.84,1,58577,1
70384498,8650,36,1,3,63000,1,11.49,0.44,1,121317,0
37707566,7000,36,1,2,50000,1,8.19,23.74,1,30539,1
33679218,7000,36,5,3,40000,1,18.99,17.91,1,78986,1
65982671,25000,60,3,3,133000,1,12.69,7.02,1,211548,0
25586280,12000,36,1,3,44000,1,11.67,21.11,1,150626,1
49224293,14000,60,1,2,50000,1,9.99,19.78,1,23169,0
43845985,5000,36,1,2,62000,1,7.89,8.87,1,20628,0
64676647,18000,60,5,2,56000,1,18.25,21.80,1,72912,0
39870222,12000,36,1,3,59500,0,11.99,16.30,1,170301,0
59083681,20400,60,4,3,87000,1,16.55,25.46,1,312333,0
46726573,16000,36,1,1,52900,1,9.99,19.12,1,28585,0
42396525,8400,36,1,3,125000,1,9.49,10.13,1,198042,1
64995154,14000,36,1,3,55000,0,9.17,18.07,1,82162,0
22401008,22025,60,5,3,75000,1,19.52,25.78,1,319489,1
59709030,11000,36,1,3,186000,0,6.89,13.12,1,879838,1
14400660,35000,36,3,3,250000,1,14.16,12.87,1,445062,0
26787840,20000,60,4,3,55000,1,15.61,30.57,1,43508,0
15799765,6000,36,3,2,55000,1,14.64,34.67,1,65117,0
1378833,9700,36,1,2,78000,1,7.51,13.66,1,,1
25726004,15000,60,4,2,55000,1,18.24,32.69,1,67385,0
51903246,34175,36,3,3,93700,1,12.29,26.97,1,375070,1
54006499,10000,36,3,2,30000,1,13.99,3.08,1,1607,0
70237723,18000,36,1,3,97500,1,7.89,13.38,1,409589,0
46666091,6000,36,1,2,50000,0,9.17,12.53,1,76532,0
37085822,17500,36,3,2,75000,0,12.99,15.50,1,25808,0
59094787,11200,36,1,3,56000,0,9.99,15.77,1,222681,0
39061792,28000,36,1,3,1.00E+05,1,8.19,28.41,1,287228,0
17333463,5000,36,3,3,41000,1,15.61,13.93,1,17353,1
57985970,7200,36,3,3,56000,1,13.99,27.69,1,115633,1
15560477,35000,36,1,2,108000,1,12.49,10.91,1,21899,0
11067568,10000,36,4,2,65000,1,17.76,14.60,1,29830,0
25966192,11000,36,1,3,45000,1,8.39,17.07,1,166047,1
20658095,20900,60,3,3,55000,1,14.99,14.25,1,247255,0
1001579,4800,36,5,2,58000,1,17.99,1.66,1,,0
65667763,15000,36,1,2,51490,1,8.18,24.99,1,59751,0
20757248,10000,60,3,3,83000,0,14.99,19.08,1,207753,0
2740097,20000,60,3,1,60000,1,17.27,25.98,1,53653,0
6060484,11800,36,4,1,39000,1,18.49,15.32,1,20415,0
67539266,12000,36,1,3,70000,1,7.26,26.92,1,186857,0
60757388,3600,36,3,2,42000,1,12.29,18.91,1,7631,0
31076820,12600,60,4,2,35000,1,17.57,34.33,1,20031,0
42983071,10000,36,3,2,50000,1,14.99,9.46,1,18444,0
1205455,15000,36,1,2,40277,1,11.71,19.10,1,,1
54026143,3000,36,3,2,15000,0,13.33,5.28,1,16042,1
10400189,24000,36,1,3,80000,1,8.90,14.13,1,218730,0
1775350,20000,36,1,3,70000,0,11.14,17.85,1,181392,1
12677528,15000,36,3,2,50000,0,14.98,7.83,1,6982,0
17481945,30000,60,3,3,145000,1,14.16,15.19,1,280992,0
65552604,21250,36,3,2,67000,1,12.69,29.36,1,54026,0
64090583,10800,60,3,1,41500,0,13.99,24.14,1,56984,0
1361429,9000,36,1,2,60000,0,6.03,5.22,1,,0
38819980,18900,60,5,2,45000,1,20.99,24.64,1,26848,0
11967591,15000,60,4,3,140000,1,18.25,18.68,1,575314,1
42466275,14000,60,6,2,50000,1,22.99,27.69,1,23467,0
13307376,7000,36,1,3,45000,1,11.99,12.67,1,84439,1
51964439,12700,36,3,3,39000,1,12.69,12.86,1,126248,0
14307812,4000,36,4,3,96000,1,18.25,20.89,1,204316,1
5489373,1000,36,1,3,75000,0,12.12,9.87,1,144071,0
7928375,7000,36,4,2,72000,1,17.56,21.47,1,35552,0
67480408,5000,36,1,2,80000,1,11.53,2.67,1,4089,0
16661789,11500,60,5,2,55000,1,21.18,18.20,1,41374,0
2167081,7200,36,4,3,85000,1,19.05,29.46,1,367016,1
23422920,19050,60,3,2,42340,1,14.99,26.67,1,46171,0
64925929,6000,36,1,2,45000,1,11.53,23.55,1,29165,0
41261776,20000,60,4,3,62750,1,16.49,33.28,1,115110,0
23202524,18000,60,5,2,70000,1,18.99,16.01,1,103669,1
12002833,9000,36,1,2,50000,1,8.90,25.40,1,35678,0
67751912,10250,36,1,3,60000,0,7.89,6.02,1,132550,0
43878774,7000,36,3,3,20000,1,14.65,27.73,1,12499,0
11496734,6000,36,3,3,90000,1,14.47,4.65,1,2307,0
71298092,8000,36,1,3,42000,1,7.26,19.17,1,77401,0
16701207,6600,36,1,3,43000,1,11.99,20.66,1,48784,1
70446848,6000,36,3,1,38000,1,14.33,18.32,1,15806,0
32307648,10875,60,1,3,41000,0,10.15,21.46,1,91909,0
50065462,29400,60,1,1,85000,1,9.99,29.18,1,213766,0
63494941,12000,36,1,3,84000,1,10.99,11.57,1,286547,0
62515050,23000,36,3,2,68400,1,14.65,25.61,1,143250,0
22302706,16000,60,3,2,48000,0,13.98,24.28,1,36699,0
24646301,12000,36,4,2,60000,1,16.99,21.50,1,33167,0
428366,17500,36,1,3,117500,1,7.37,8.61,1,,1
151831,5000,36,5,3,98000,0,13.43,12.53,1,,1
55311659,35000,60,5,2,195000,1,18.25,12.98,1,105825,0
71229474,7200,36,3,2,24000,1,13.18,32.80,1,33249,0
37797538,24500,60,1,1,88000,1,11.99,4.59,1,248350,0
57620329,5000,36,1,2,54000,0,10.99,3.51,1,7463,1
5177183,10000,60,1,3,103000,1,13.11,9.61,1,177758,0
72767469,7500,36,3,2,60000,0,13.18,30.80,1,34061,0
19325138,11000,36,3,3,69000,0,13.98,14.52,1,147570,1
33489499,5000,36,3,3,52000,1,13.35,14.59,1,11586,0
41431905,8550,36,5,3,38000,1,19.24,17.94,1,47657,0
23432710,4000,36,4,2,50000,1,15.99,21.97,1,43989,1
58659032,15000,60,1,1,70000,1,8.18,14.61,1,32891,0
2629921,2100,36,1,2,73000,0,10.16,15.91,1,95002,1
16753130,11075,36,4,3,57000,0,17.57,14.40,1,204305,0
49982376,20000,36,1,1,50000,1,9.99,17.34,1,20699,0
64936429,28000,60,4,3,92000,1,17.57,12.06,1,344159,0
72109409,16800,36,3,2,42000,1,13.67,24.94,1,28509,0
8897809,11500,36,1,3,41468,1,9.99,18.52,1,177778,0
58932335,20250,36,1,3,72000,0,10.99,27.18,1,342970,0
55338089,32625,36,3,2,120000,1,14.65,18.49,1,77569,0
8129961,10000,36,1,3,52000,0,8.90,11.52,1,184292,1
72239684,30000,60,3,3,375000,1,14.48,13.52,1,586196,0
41165999,16200,36,1,1,185000,1,11.99,9.54,1,493205,1
18514109,3500,36,1,2,25000,0,12.49,22.42,1,16264,0
1802536,24250,36,5,2,130000,1,21.00,12.19,1,34869,1
22701905,11975,36,4,2,50000,1,17.57,32.67,1,52690,0
60134591,15000,60,6,3,44000,1,21.99,20.74,1,221555,0
64824836,6200,36,1,3,54000,0,7.26,23.40,1,255994,0
47781025,2000,36,1,2,75000,0,9.99,16.29,1,42941,0
38458671,35000,60,4,3,106500,1,17.86,11.14,1,161021,0
754116,20000,60,6,3,120000,1,19.04,18.84,1,,1
69871193,10800,36,3,2,50000,1,12.59,11.91,1,32029,0
982096,12000,36,3,3,80000,1,13.99,9.69,1,,1
67701406,13000,36,3,2,60000,1,12.69,12.16,1,25362,0
17773901,8000,36,3,3,35000,1,14.99,32.37,1,100906,0
2834074,9500,36,4,2,65000,0,18.75,23.00,1,50701,1
15461003,18000,60,3,3,82500,1,15.31,6.55,1,10603,0
39132855,16000,36,3,2,52000,1,12.39,21.32,1,17001,0
1022219,11500,36,1,2,110000,1,11.49,23.17,1,,1
73384227,20800,60,3,2,115000,0,11.99,23.13,1,211744,0
29573005,16000,60,1,1,85000,1,10.15,25.55,1,68456,0
17683044,15875,60,3,1,145000,1,15.61,11.67,1,62061,0
40365211,11200,36,1,3,75000,0,8.19,19.78,1,52526,1
5791082,11500,36,1,3,134000,0,13.11,5.11,1,296742,1
4308102,20000,36,1,1,113000,1,13.11,16.41,1,42877,0
51753645,35000,60,1,3,120000,1,11.53,15.92,1,542437,1
43997124,9000,36,1,2,42240,1,9.99,25.34,1,20837,0
11776798,28000,36,3,1,140000,1,13.98,14.19,1,374877,1
32788711,25000,60,4,3,60000,1,16.29,30.48,1,59545,0
43378074,5000,36,1,2,85000,1,9.49,10.44,1,19634,0
70099910,32000,60,4,3,95000,1,16.55,20.77,1,241767,0
5819832,12000,36,1,2,39500,0,12.35,25.09,1,22806,0
30065153,35000,36,4,3,85000,1,16.99,8.84,1,433258,0
20036651,16750,36,1,1,42000,0,12.49,23.40,1,36594,0
53652094,30000,60,5,2,60000,1,18.55,9.28,1,29363,0
5467921,14400,36,1,3,179000,0,11.14,9.98,1,798107,1
8754125,23000,60,1,3,92000,1,9.71,10.27,1,60730,1
55327457,17000,36,1,3,118000,0,7.26,20.51,1,257797,0
62754877,15000,36,3,2,1.00E+05,1,14.65,11.22,1,307456,0
64516570,16800,60,1,2,38000,1,11.53,29.75,1,18500,0
59751341,6000,36,1,2,23000,1,9.17,17.80,1,18133,0
1682045,12000,36,1,3,41000,0,6.62,18.09,1,,1
61995203,12000,60,4,1,25000,1,16.99,39.61,1,20940,0
46051087,9000,36,1,2,60000,0,10.99,11.54,1,22902,1
51994189,2500,36,1,3,110000,0,7.89,22.27,1,100638,0
14969733,5000,36,1,1,55000,1,7.90,20.83,1,30556,0
66275151,10075,36,4,1,35000,1,17.86,4.90,1,4258,0
9382145,10000,36,3,2,78000,0,14.30,24.32,1,96512,0
1030374,1850,36,1,2,18600,1,9.99,19.16,1,,1
63515616,15000,60,4,2,102000,1,16.99,18.74,1,56116,0
65479523,28000,36,1,2,120000,1,7.89,16.81,1,47075,0
1881393,18000,60,4,2,40000,1,19.72,30.24,1,42513,0
57945216,20000,36,3,2,124000,1,13.33,18.95,1,109494,0
776031,25000,60,5,3,65000,1,17.43,17.39,1,,1
64655974,9000,36,5,3,25000,1,18.55,32.89,1,52972,0
1894257,7000,36,1,3,45796.8,0,13.11,23.79,1,108534,1
51974576,10000,60,4,3,48000,1,15.61,21.73,1,141171,0
1347771,20000,36,1,3,85000,1,8.90,23.15,1,,1
4640236,7000,36,3,2,107000,0,15.80,13.47,1,176631,1
65471858,9600,36,1,2,40000,1,7.26,29.43,1,150491,0
70448913,4725,36,3,2,54000,1,13.67,9.92,1,15480,0
27169078,4875,36,3,2,62000,0,13.98,3.99,1,5863,0
4528011,12000,36,1,2,35000,0,13.11,10.59,1,14151,0
7277105,20500,36,1,2,46000,1,12.35,16.98,1,28102,0
60587858,35000,60,4,2,93295,1,16.99,31.79,1,83889,0
12617276,6225,36,1,1,30564,1,7.62,25.28,1,15513,1
29062476,35000,60,4,3,96000,1,15.61,17.10,1,357178,0
41439738,15000,36,3,3,60000,1,12.39,16.98,1,131871,0
49793413,28250,36,5,2,74500,1,18.25,16.12,1,32222,0
10778301,9500,36,1,3,72240,1,9.67,7.69,1,316773,0
7432826,10900,36,1,2,35250,0,8.90,14.33,1,50924,1
58558993,7000,36,3,3,27000,0,12.29,19.80,1,83629,0
12448247,10000,60,6,2,87000,1,24.08,21.27,1,74436,0
66352633,16800,60,4,1,40000,1,16.55,1.50,1,577,0
10397297,13750,60,5,2,40000,1,23.10,18.72,1,16468,0
26327543,6600,36,1,3,44000,0,10.99,5.62,1,210271,0
67735880,7200,36,1,2,48000,1,8.18,24.28,1,22995,0
3638674,6825,36,3,3,34452,1,16.29,13.65,1,14878,1
16611028,5000,36,3,2,30000,1,14.64,9.72,1,11833,0
68811013,14025,36,3,3,220000,0,12.05,9.27,1,64169,0
9889083,6000,36,1,2,20000,1,13.67,2.10,1,903,0
4630303,5000,36,4,2,21600,0,18.49,6.33,1,4511,0
60012245,7800,36,1,2,20400,1,7.89,25.06,1,7943,0
69726526,10000,36,3,3,44400,1,13.18,3.68,1,73052,0
10312333,15000,60,4,3,65000,1,18.55,21.18,1,131732,0
5217542,16000,36,4,2,44000,1,18.75,32.70,1,50370,0
47141925,8000,36,1,2,75000,1,6.39,2.16,1,3215,0
4127081,10000,36,1,2,40000,0,13.11,27.81,1,32220,0
57914833,15000,36,1,3,75000,0,5.32,25.17,1,240190,0
2396947,3025,36,1,2,25000,0,14.09,2.88,1,3571,1
6156986,26500,60,5,3,60000,1,21.00,9.60,1,128431,1
58539493,12000,36,1,3,61000,1,7.26,14.50,1,124570,0
68829859,28775,36,1,3,2.00E+05,1,5.32,11.99,1,432529,0
68127967,12000,36,3,2,75000,1,13.67,16.98,1,25439,0
70780171,13000,60,5,3,48000,1,18.49,30.93,1,127056,0
13677652,12750,36,3,2,82000,1,14.47,14.09,1,25830,0
17903188,24000,60,4,2,58000,1,16.99,31.37,1,54642,0
43916462,11225,36,5,3,49000,1,18.25,31.23,1,140842,0
39794105,9100,36,4,3,1.00E+05,0,17.14,22.40,1,383511,0
65628664,35000,60,6,1,250000,1,22.99,11.75,1,881417,0
28773074,15000,60,5,3,50000,1,20.99,30.94,1,60328,0
19215847,6000,36,1,3,48000,1,10.15,15.58,1,262023,0
26397174,22750,60,5,3,57000,1,18.99,26.29,1,263651,0
28692400,30100,60,4,3,62894,1,16.29,17.51,1,53835,0
66504160,5000,36,1,3,125000,0,5.32,7.16,1,160677,0
59569227,12000,60,3,3,50000,1,12.29,12.00,1,31401,0
3769165,8900,36,1,2,37024.8,0,13.11,18.25,1,23019,1
1721042,8000,36,3,2,49000,0,15.31,16.22,1,,1
59599557,14400,60,1,3,60000,0,9.99,30.72,1,234511,0
1515002,18000,36,4,2,80000,0,18.25,20.83,1,,1
6508795,10525,36,1,3,60567,0,13.11,22.67,1,223853,1
62169808,12000,36,1,3,92000,0,6.24,11.05,1,342999,0
58781549,5000,36,1,3,39800,1,5.32,19.15,1,154040,0
60938844,25000,60,3,3,94000,0,13.33,21.04,1,277902,0
49943091,24000,60,3,2,76250,1,13.33,22.46,1,48413,0
10390702,16000,36,1,3,120000,1,6.03,9.49,1,195944,1
65480156,29375,36,4,3,61200,1,16.55,27.29,1,198544,0
5307053,12175,36,4,3,34813.45,0,19.72,17.30,1,11197,0
17371688,13200,36,1,2,55000,1,8.90,4.69,1,25342,0
6047636,26500,60,3,3,60000,1,17.27,20.62,1,121194,0
42512834,18000,60,1,3,61000,1,9.99,16.23,1,151191,0
52326564,32000,60,5,2,94000,1,18.25,37.81,1,84972,0
19295537,25075,60,4,2,57000,1,16.99,17.94,1,26891,0
1713591,9450,36,1,2,27000,0,10.16,10.62,1,,1
48289848,21600,60,3,3,70000,1,12.29,27.65,1,189437,0
37576620,15000,36,1,3,99000,0,9.49,15.78,1,317831,0
36745251,20000,36,1,3,125000,1,6.99,9.94,1,404433,0
72167216,25000,60,4,2,75000,0,17.57,11.54,1,26327,0
58599217,27000,60,1,3,108000,1,10.99,8.43,1,284890,0
26427912,5600,36,3,3,42000,1,12.99,14.63,1,22034,0
1492043,12000,36,4,3,87894,0,19.22,18.61,1,,1
14477802,3000,36,6,1,24012,1,23.43,2.45,1,1663,0
49021843,5000,36,3,2,32000,0,12.29,6.04,1,46119,0
57385341,9600,36,3,2,73000,1,13.99,5.39,1,15995,0
21410287,22000,60,5,3,65000,1,18.99,12.08,1,185988,0
36064938,10000,60,1,2,85000,1,10.49,15.46,1,36900,1
56005920,12600,60,5,3,42000,0,19.99,10.83,1,149232,0
5490667,12000,60,3,2,62000,1,16.29,18.37,1,33631,0
51954417,3000,36,1,3,65000,1,8.18,4.21,1,153272,1
22460825,7200,36,1,1,43000,1,12.49,33.13,1,47949,0
57944429,8400,36,1,2,72000,1,10.99,32.30,1,50999,0
710873,11500,36,1,1,25000,1,7.88,18.96,1,,1
1588772,10500,36,3,3,67505,0,16.29,21.69,1,,1
1275698,20000,36,3,2,50000,1,13.49,17.16,1,,1
1428954,12000,36,1,2,60000,1,12.12,10.30,1,,1
21339262,13775,36,1,2,44720,1,10.99,27.43,1,144078,1
72188192,10000,60,4,3,60404,1,17.57,10.89,1,595564,0
2729677,9600,36,1,2,55000,0,7.62,4.43,1,8577,1
32517822,6000,36,3,2,35000,1,13.35,27.23,1,112013,0
49624320,10000,36,1,2,50000,0,9.17,22.08,1,35330,0
8715792,20000,36,4,2,47000,1,19.52,29.08,1,37341,0
50438920,7000,36,3,2,21000,0,12.29,6.11,1,3082,0
64986542,16900,60,4,3,70000,1,17.86,26.01,1,143141,0
64935426,21100,60,4,2,48000,0,17.86,31.53,1,35539,0
13689340,5000,36,1,1,24500,0,8.90,28.07,1,23610,0
43317528,13850,36,3,3,77000,1,14.31,22.58,1,170042,0
574553,6500,36,1,3,30000,0,7.74,17.68,1,,1
2845443,9925,36,1,2,66197,1,14.09,9.96,1,14186,1
10347051,24000,36,1,3,1.00E+05,1,7.62,14.61,1,243905,1
24676052,16500,60,4,2,57500,0,15.61,29.62,1,96564,0
12659013,10000,36,1,1,115000,0,8.90,26.54,1,179915,1
69656063,15000,60,4,2,41000,1,15.41,18.68,1,64959,0
70306771,35000,60,3,3,142164,1,12.05,20.70,1,318554,0
2966733,5000,36,1,2,80000,1,6.03,31.75,1,63348,1
21829343,11500,60,4,2,45000,1,16.29,18.09,1,28640,1
38759793,35000,60,3,1,175000,1,14.31,14.89,1,66931,0
62189860,20000,60,5,3,40000,0,18.25,31.51,1,39527,0
878707,7000,36,1,2,41779,1,5.79,13.50,1,,1
51834676,13800,60,5,3,120000,1,18.84,24.34,1,551060,0
27188343,3000,36,1,2,68000,0,11.67,21.73,1,51118,1
49525345,35000,36,4,3,78000,1,17.86,8.34,1,22311,1
49933896,16000,36,1,2,72500,1,6.24,24.81,1,43753,0
67879307,25000,36,1,3,90000,0,10.99,19.73,1,38072,0
72478930,8000,36,1,1,132000,1,7.89,15.15,1,63070,0
941545,9000,36,1,3,95000,1,8.49,11.13,1,,1
55206219,20000,60,1,2,119000,1,8.18,1.64,1,8250,0
43235704,25200,60,5,2,55000,1,19.24,22.00,1,51467,0
27779318,8750,36,4,3,39000,0,17.57,13.60,1,229635,0
57945368,14000,60,5,3,44000,0,18.25,33.44,1,211712,0
51713383,6000,36,1,3,65000,0,6.39,23.28,1,119386,0
61636494,18000,60,3,3,80000,0,13.99,4.16,1,16999,0
41340296,10000,36,1,3,70000,0,8.19,39.64,1,100591,0
4149105,10000,36,1,3,50000,0,12.12,24.48,1,46290,1
8946770,9675,36,1,3,30495,1,8.60,20.94,1,154822,0
49904923,14875,60,5,2,70000,1,18.84,5.74,1,8014,0
57964930,20000,36,3,3,50000,1,14.65,30.36,1,192810,0
59732048,6500,36,1,3,56000,0,9.17,28.25,1,152507,0
61057736,16000,36,1,2,92030,1,11.53,12.73,1,39073,0
34100708,3175,36,3,2,49500,0,14.99,9.07,1,9779,0
64333379,15000,60,3,2,40800,1,12.29,18.59,1,16196,0
47580897,17000,36,1,2,62000,0,9.17,5.05,1,10151,0
21339957,10750,60,5,1,30000,1,20.99,22.28,1,17262,0
16571106,21825,60,6,2,88300,1,24.08,23.29,1,69992,0
638264,10000,36,1,3,77000,0,7.88,0.31,1,,1
53522648,6000,36,1,2,45000,1,8.18,4.75,1,6987,0
21379767,20000,60,3,3,65000,1,14.49,22.04,1,196979,0
1203379,21000,36,1,2,285000,1,11.71,3.81,1,,1
65498539,22500,60,1,3,55000,1,9.99,17.19,1,91152,0
6989652,26375,60,6,3,60000,1,23.76,19.40,1,46069,0
31506394,28000,36,1,3,192000,1,7.69,3.48,1,406753,0
988428,8000,36,1,2,130000,1,11.99,3.44,1,,1
70230281,24000,60,3,2,73000,1,11.99,24.80,1,52312,0
68540501,3000,36,1,3,32240,1,11.49,2.42,1,99257,0
42464320,11900,60,3,2,45313,1,14.31,11.57,1,5170,0
37638356,18350,60,3,3,40000,1,12.99,16.09,1,25561,0
51036016,21200,60,6,2,53000,1,24.99,23.48,1,161083,0
1543940,7000,36,1,3,65950,1,10.74,14.76,1,,0
41420209,30000,36,1,3,90000,1,9.49,14.69,1,266654,0
49955026,20000,60,3,1,94000,1,12.29,29.16,1,74330,0
43101861,24000,36,1,3,91000,1,10.49,15.63,1,331152,0
37036483,11175,36,4,3,68000,0,15.59,21.80,1,512994,0
46102871,25000,36,1,3,350000,1,6.92,3.25,1,667730,1
21168662,6700,36,4,2,20000,1,15.61,25.21,1,38073,1
67727477,14375,60,7,3,70000,1,28.49,12.54,1,243258,0
46962976,6000,36,1,2,64000,1,9.17,5.01,1,3744,0
1415813,5500,36,1,2,51000,1,10.74,4.96,1,,1
34210433,12000,36,3,2,72000,0,12.99,7.55,1,12100,0
3866200,10000,36,1,3,73000,1,10.16,19.20,1,236847,1
15009050,20000,60,3,2,103190,1,14.16,16.56,1,80557,0
1804667,30000,36,3,2,80000,0,15.31,9.44,1,17793,1
11929332,7925,36,4,3,84000,0,19.22,23.97,1,303122,1
1504146,15000,36,1,3,58000,0,6.03,7.45,1,,1
10858876,4000,36,1,3,38000,1,7.90,8.34,1,38642,0
14257155,21000,36,1,3,160000,1,8.90,17.35,1,496126,0
68409695,17800,60,4,2,45000,1,15.41,11.94,1,21105,0
41036181,10000,36,3,3,120000,0,12.39,10.34,1,532839,0
8461332,12000,60,4,3,90000,1,17.56,12.60,1,335356,0
72777138,20000,36,1,3,70000,0,9.17,24.70,1,67116,0
28812000,13325,60,4,3,37000,0,16.99,23.06,1,92443,0
66392443,15000,36,3,3,128000,0,12.29,19.84,1,224397,0
5471393,18000,60,5,3,79000,1,22.47,13.98,1,302065,0
72015948,35000,36,3,1,96000,1,14.48,17.36,1,42838,0
8228993,12000,36,1,2,35000,0,12.35,7.54,1,4904,1
33199093,12000,36,1,1,96000,1,10.99,17.68,1,44499,0
9311430,10000,36,3,3,40000,1,15.61,23.91,1,159758,1
72199378,30000,36,3,3,68640,1,12.59,14.83,1,277591,0
4861932,5000,36,3,2,35000,0,15.80,26.81,1,24439,1
53433674,5000,36,1,2,50000,0,9.99,12.41,1,85166,0
64953890,10000,36,1,2,97000,1,11.53,35.12,1,160811,0
19155082,11950,60,5,1,64000,1,20.99,10.84,1,9008,1
686535,6000,36,1,3,70000,1,7.51,3.48,1,,1
46757352,7625,36,4,3,25000,1,16.99,26.05,1,12520,0
8219366,7200,60,6,3,60000,1,23.50,23.90,1,241799,0
70050084,20000,36,1,3,63000,1,9.99,28.29,1,102054,0
11626867,10000,36,1,3,68000,1,11.99,24.76,1,69426,0
44265516,12375,36,4,3,50000,0,16.55,23.76,1,15715,0
2217209,10000,36,1,3,118000,0,12.12,20.52,1,265996,1
11934460,10000,36,1,3,33000,0,11.99,20.44,1,27079,0
21138101,20900,36,4,3,75000,1,16.29,32.78,1,326060,0
63137071,22000,36,1,3,61000,1,9.99,21.13,1,147122,0
65648271,12000,60,3,2,55000,1,12.69,16.92,1,8606,0
64785472,25000,36,1,3,230000,1,9.99,3.52,1,31215,0
3529136,30000,36,1,2,120000,1,12.12,33.60,1,100909,0
11943494,7925,36,3,3,42840,1,13.98,24.06,1,184507,0
2926836,20000,60,6,3,79000,1,22.95,22.33,1,88896,1
12637560,6400,36,5,2,40000,0,20.50,12.36,1,18388,0
6827754,21000,60,3,3,94000,1,16.29,19.38,1,405223,1
19885740,7200,36,1,3,59000,0,6.03,10.05,1,286677,1
67599264,11650,36,4,2,167605,1,16.55,1.60,1,4993,0
40974863,20000,36,1,3,82000,1,8.19,24.46,1,317403,0
37057271,16000,60,4,2,80000,1,15.99,18.12,1,24395,0
